date,cryptocurrency,isPartial
2024-06-03,98,False
2024-06-04,94,False
2024-06-05,98,False
2024-06-06,99,False
2024-06-07,100,False
2024-06-08,97,False
2024-06-09,89,False
2024-06-10,90,False
